EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,19591231,  138,    0
121049,19600101,  134,    0
121049,19600102,   88,    0
121049,19600103,  124,    0
121049,19600104,   62,    0
121049,19600105,  154,    0
121049,19600106,  108,    0
121049,19600107,  103,    0
121049,19600108,  108,    0
121049,19600109,  139,    0
121049,19600110,   52,    0
121049,19600111,   78,    0
121049,19600112,   67,    0
121049,19600113,   25,    0
121049,19600114,  144,    0
121049,19600115,   47,    0
121049,19600116,   33,    0
121049,19600117,   47,    0
121049,19600118,   90,    0
121049,19600119,  113,    0
121049,19600120,  247,    0
121049,19600121,   82,    0
121049,19600122,   87,    0
121049,19600123,  127,    0
121049,19600124,  137,    0
121049,19600125,  113,    0
121049,19600126,  113,    0
121049,19600127,  108,    0
121049,19600128,  149,    0
121049,19600129,  207,    0
121049,19600130,  144,    0
121049,19600131,   83,    0
121049,19600201,  118,    0
121049,19600202,   88,    0
121049,19600203,  113,    0
121049,19600204,  113,    0
121049,19600205,   57,    0
121049,19600206,   87,    0
121049,19600207,   98,    0
121049,19600208,   98,    0
121049,19600209,   36,    0
121049,19600210,   31,    0
121049,19600211,   82,    0
121049,19600212,   77,    0
121049,19600213,   64,    0
121049,19600214,  118,    0
121049,19600215,  144,    0
121049,19600216,  144,    0
121049,19600217,   83,    0
121049,19600218,   78,    0
121049,19600219,  139,    0
121049,19600220,  129,    0
121049,19600221,  127,    0
121049,19600222,  113,    0
121049,19600223,   98,    0
121049,19600224,   98,    0
121049,19600225,  139,    0
121049,19600226,   67,    0
121049,19600227,  118,    0
121049,19600228,   88,    0
121049,19600229,  108,    0
121049,19600301,  139,    0
121049,19600302,   83,    0
121049,19600303,  221,    0
121049,19600304,  108,    0
121049,19600305,   67,    0
121049,19600306,  140,    0
121049,19600307,  144,    0
121049,19600308,  113,    0
121049,19600309,  150,    0
121049,19600310,  110,    0
121049,19600311,  108,    0
121049,19600312,   98,    0
121049,19600313,   87,    0
121049,19600314,   93,    0
121049,19600315,   62,    0
121049,19600316,   82,    0
121049,19600317,   72,    0
121049,19600318,   52,    0
121049,19600319,  103,    0
121049,19600320,   93,    0
121049,19600321,   93,    0
121049,19600322,   82,    0
121049,19600323,  123,    0
121049,19600324,  134,    0
121049,19600325,   88,    0
121049,19600326,   67,    0
121049,19600327,   67,    0
121049,19600328,   57,    0
121049,19600329,   82,    0
121049,19600330,   82,    0
121049,19600331,   34,    0
121049,19600401,   57,    0
121049,19600402,   94,    0
121049,19600403,  150,    0
121049,19600404,   67,    0
121049,19600405,   67,    0
121049,19600406,   98,    0
121049,19600407,  118,    0
121049,19600408,  183,    0
121049,19600409,  175,    0
121049,19600410,  185,    0
121049,19600411,  113,    0
121049,19600412,   67,    0
121049,19600413,   87,    0
121049,19600414,  150,    0
121049,19600415,  138,    0
121049,19600416,  165,    0
121049,19600417,   87,    0
121049,19600418,  113,    0
121049,19600419,  119,    0
121049,19600420,   83,    0
121049,19600421,  134,    0
121049,19600422,   62,    0
121049,19600423,  134,    0
121049,19600424,  165,    0
121049,19600425,  124,    0
121049,19600426,  134,    0
121049,19600427,  118,    0
121049,19600428,  139,    0
121049,19600429,   83,    0
121049,19600430,   83,    0
121049,19600501,   98,    0
121049,19600502,   84,    0
121049,19600503,   41,    0
121049,19600504,   52,    0
121049,19600505,   72,    0
121049,19600506,   84,    0
121049,19600507,   93,    0
121049,19600508,   57,    0
121049,19600509,   93,    0
121049,19600510,   72,    0
121049,19600511,   93,    0
121049,19600512,  144,    0
121049,19600513,  227,    0
121049,19600514,   46,    0
121049,19600515,  113,    0
121049,19600516,   62,    0
121049,19600517,   46,    0
121049,19600518,   57,    0
121049,19600519,  103,    0
121049,19600520,   72,    0
121049,19600521,  129,    0
121049,19600522,   93,    0
121049,19600523,   72,    0
121049,19600524,  118,    0
121049,19600525,   72,    0
121049,19600526,  103,    0
121049,19600527,   52,    0
121049,19600528,   98,    0
121049,19600529,   82,    0
121049,19600530,   67,    0
121049,19600531,   62,    0
121049,19600601,   87,    0
121049,19600602,  102,    0
121049,19600603,   93,    0
121049,19600604,   93,    0
121049,19600605,  113,    0
121049,19600606,   82,    0
121049,19600607,  118,    0
121049,19600608,  139,    0
121049,19600609,  113,    0
121049,19600610,  118,    0
121049,19600611,   93,    0
121049,19600612,  108,    0
121049,19600613,  133,    0
121049,19600614,  138,    0
121049,19600615,  103,    0
121049,19600616,   53,    0
121049,19600617,   77,    0
121049,19600618,   22,    0
121049,19600619,   78,    0
121049,19600620,   82,    0
121049,19600621,   57,    0
121049,19600622,   26,    0
121049,19600623,   72,    0
121049,19600624,   62,    0
121049,19600625,  128,    0
121049,19600626,  127,    0
121049,19600627,   87,    0
121049,19600628,  143,    0
121049,19600629,   92,    0
121049,19600630,  144,    0
121049,19600701,  103,    0
121049,19600702,  118,    0
121049,19600703,   93,    0
121049,19600704,   93,    0
121049,19600705,   77,    0
121049,19600706,  123,    0
121049,19600707,  123,    0
121049,19600708,   98,    0
121049,19600709,  128,    0
121049,19600710,  139,    0
121049,19600711,  170,    0
121049,19600712,  118,    0
121049,19600713,   95,    0
121049,19600714,  127,    0
121049,19600715,  160,    0
121049,19600716,   95,    0
121049,19600717,  138,    0
121049,19600718,  149,    0
121049,19600719,  108,    0
121049,19600720,  108,    0
121049,19600721,   95,    0
121049,19600722,  160,    0
121049,19600723,   67,    0
121049,19600724,   67,    0
121049,19600725,   62,    0
121049,19600726,   62,    0
121049,19600727,   67,    0
121049,19600728,  113,    0
121049,19600729,   72,    0
121049,19600730,   85,    0
121049,19600731,   57,    0
121049,19600801,   82,    0
121049,19600802,   54,    0
121049,19600803,   72,    0
121049,19600804,   88,    0
121049,19600805,   72,    0
121049,19600806,   82,    0
121049,19600807,   41,    0
121049,19600808,   87,    0
121049,19600809,  181,    0
121049,19600810,   74,    0
121049,19600811,   72,    0
121049,19600812,  113,    0
121049,19600813,  112,    0
121049,19600814,   87,    0
121049,19600815,  154,    0
121049,19600816,  113,    0
121049,19600817,   71,    0
121049,19600818,  144,    0
121049,19600819,  152,    0
121049,19600820,  139,    0
121049,19600821,   41,    0
121049,19600822,   84,    0
121049,19600823,   83,    0
121049,19600824,   56,    0
121049,19600825,  124,    0
121049,19600826,   98,    0
121049,19600827,  117,    0
121049,19600828,   87,    0
121049,19600829,   96,    0
121049,19600830,  147,    0
121049,19600831,   82,    0
121049,19600901,  118,    0
121049,19600902,   67,    0
121049,19600903,  134,    0
121049,19600904,   87,    0
121049,19600905,  103,    0
121049,19600906,   72,    0
121049,19600907,   41,    0
121049,19600908,   26,    0
121049,19600909,   31,    0
121049,19600910,   26,    0
121049,19600911,   77,    0
121049,19600912,   77,    0
121049,19600913,   41,    0
121049,19600914,   47,    0
121049,19600915,   98,    0
121049,19600916,  103,    0
121049,19600917,   77,    0
121049,19600918,   62,    0
121049,19600919,   52,    0
121049,19600920,  123,    0
121049,19600921,  170,    0
121049,19600922,   77,    0
121049,19600923,   31,    0
121049,19600924,   62,    0
121049,19600925,   36,    0
121049,19600926,   77,    0
121049,19600927,   36,    0
121049,19600928,   36,    0
121049,19600929,   93,    0
121049,19600930,  114,    0
121049,19601001,   83,    0
121049,19601002,  129,    0
121049,19601003,  118,    0
121049,19601004,   98,    0
121049,19601005,  118,    0
121049,19601006,   72,    0
121049,19601007,   26,    0
121049,19601008,   93,    0
121049,19601009,  118,    0
121049,19601010,  118,    0
121049,19601011,  160,    0
121049,19601012,  201,    0
121049,19601013,  165,    0
121049,19601014,   47,    0
121049,19601015,   67,    0
121049,19601016,   87,    0
121049,19601017,  103,    0
121049,19601018,   88,    0
121049,19601019,   83,    0
121049,19601020,  113,    0
121049,19601021,   67,    0
121049,19601022,  123,    0
121049,19601023,   98,    0
121049,19601024,   87,    0
121049,19601025,   72,    0
121049,19601026,   62,    0
121049,19601027,   98,    0
121049,19601028,   72,    0
121049,19601029,   67,    0
121049,19601030,  185,    0
121049,19601031,   98,    0
121049,19601101,  118,    0
121049,19601102,  199,    0
121049,19601103,  178,    0
121049,19601104,  171,    0
121049,19601105,   93,    0
121049,19601106,   93,    0
121049,19601107,   62,    0
121049,19601108,   26,    0
121049,19601109,   83,    0
121049,19601110,  113,    0
121049,19601111,  144,    0
121049,19601112,   87,    0
121049,19601113,   79,    0
121049,19601114,   87,    0
121049,19601115,   79,    0
121049,19601116,  123,    0
121049,19601117,  128,    0
121049,19601118,  128,    0
121049,19601119,   87,    0
121049,19601120,   72,    0
121049,19601121,  123,    0
121049,19601122,  123,    0
121049,19601123,   77,    0
121049,19601124,   93,    0
121049,19601125,  103,    0
121049,19601126,  165,    0
121049,19601127,  123,    0
121049,19601128,   77,    0
121049,19601129,   98,    0
121049,19601130,   93,    0
121049,19601201,   72,    0
121049,19601202,  103,    0
121049,19601203,  186,    0
121049,19601204,  247,    0
121049,19601205,   72,    0
121049,19601206,  118,    0
121049,19601207,   77,    0
121049,19601208,   26,    0
121049,19601209,   21,    0
121049,19601210,   67,    0
121049,19601211,   82,    0
121049,19601212,   26,    0
121049,19601213,   82,    0
121049,19601214,   31,    0
121049,19601215,   16,    0
121049,19601216,   31,    0
121049,19601217,   46,    0
121049,19601218,   36,    0
121049,19601219,   62,    0
121049,19601220,   57,    0
121049,19601221,   72,    0
121049,19601222,   93,    0
121049,19601223,   72,    0
121049,19601224,   71,    0
121049,19601225,   82,    0
121049,19601226,  128,    0
121049,19601227,   77,    0
121049,19601228,   67,    0
121049,19601229,   82,    0
121049,19601230,  118,    0
121049,19601231,   72,    0
121049,19610101,   62,    0
121049,19610102,  149,    0
121049,19610103,  154,    0
121049,19610104,  128,    0
121049,19610105,  134,    0
121049,19610106,  144,    0
121049,19610107,  139,    0
121049,19610108,  103,    0
121049,19610109,   72,    0
121049,19610110,   93,    0
121049,19610111,   77,    0
121049,19610112,   30,    0
121049,19610113,   42,    0
121049,19610114,  108,    0
121049,19610115,   57,    0
121049,19610116,   52,    0
121049,19610117,   77,    0
121049,19610118,  139,    0
121049,19610119,  123,    0
121049,19610120,  113,    0
121049,19610121,   62,    0
121049,19610122,   46,    0
121049,19610123,   31,    0
121049,19610124,   36,    0
121049,19610125,  128,    0
121049,19610126,   36,    0
121049,19610127,  128,    0
121049,19610128,  149,    0
121049,19610129,  144,    0
121049,19610130,  186,    0
121049,19610131,  171,    0
121049,19610201,  190,    0
121049,19610202,   67,    0
121049,19610203,  113,    0
121049,19610204,  247,    0
121049,19610205,   93,    0
121049,19610206,  252,    0
121049,19610207,  196,    0
121049,19610208,   72,    0
121049,19610209,  216,    0
121049,19610210,  108,    0
121049,19610211,  180,    0
121049,19610212,  196,    0
121049,19610213,   46,    0
121049,19610214,   57,    0
121049,19610215,   62,    0
121049,19610216,   52,    0
121049,19610217,  108,    0
121049,19610218,   93,    0
121049,19610219,   88,    0
121049,19610220,   46,    0
121049,19610221,   82,    0
121049,19610222,   93,    0
121049,19610223,  139,    0
121049,19610224,  118,    0
121049,19610225,  139,    0
121049,19610226,   93,    0
121049,19610227,   82,    0
121049,19610228,  223,    0
121049,19610301,  118,    0
121049,19610302,  144,    0
121049,19610303,  149,    0
121049,19610304,   42,    0
121049,19610305,   31,    0
121049,19610306,   36,    0
121049,19610307,   31,    0
121049,19610308,   36,    0
121049,19610309,   72,    0
121049,19610310,   97,    0
121049,19610311,   77,    0
121049,19610312,  123,    0
121049,19610313,  113,    0
121049,19610314,   93,    0
121049,19610315,   62,    0
121049,19610316,   46,    0
121049,19610317,   98,    0
121049,19610318,  139,    0
121049,19610319,  165,    0
121049,19610320,  190,    0
121049,19610321,  190,    0
121049,19610322,   98,    0
121049,19610323,   87,    0
121049,19610324,   83,    0
121049,19610325,   46,    0
121049,19610326,  154,    0
121049,19610327,  206,    0
121049,19610328,  139,    0
121049,19610329,  154,    0
121049,19610330,  154,    0
121049,19610331,  144,    0
121049,19610401,  118,    0
121049,19610402,  134,    0
121049,19610403,  118,    0
121049,19610404,   62,    0
121049,19610405,  103,    0
121049,19610406,  103,    0
121049,19610407,  113,    0
121049,19610408,   83,    0
121049,19610409,   82,    0
121049,19610410,   67,    0
121049,19610411,   72,    0
121049,19610412,   57,    0
121049,19610413,  112,    0
121049,19610414,   72,    0
121049,19610415,   16,    0
121049,19610416,   57,    0
121049,19610417,   67,    0
121049,19610418,   62,    0
121049,19610419,   62,    0
121049,19610420,   52,    0
121049,19610421,   87,    0
121049,19610422,   62,    0
121049,19610423,   83,    0
121049,19610424,   67,    0
121049,19610425,   67,    0
121049,19610426,   72,    0
121049,19610427,  139,    0
121049,19610428,   78,    0
121049,19610429,   83,    0
121049,19610430,   96,    0
121049,19610501,  113,    0
121049,19610502,   83,    0
121049,19610503,  165,    0
121049,19610504,   83,    0
121049,19610505,  143,    0
121049,19610506,  113,    0
121049,19610507,  171,    0
121049,19610508,  180,    0
121049,19610509,  176,    0
121049,19610510,  160,    0
121049,19610511,  103,    0
121049,19610512,   98,    0
121049,19610513,   83,    0
121049,19610514,   72,    0
121049,19610515,  123,    0
121049,19610516,  113,    0
121049,19610517,   83,    0
121049,19610518,  133,    0
121049,19610519,   93,    0
121049,19610520,  103,    0
121049,19610521,   87,    0
121049,19610522,   77,    0
121049,19610523,   93,    0
121049,19610524,   36,    0
121049,19610525,   62,    0
121049,19610526,   87,    0
121049,19610527,  103,    0
121049,19610528,   98,    0
121049,19610529,   72,    0
121049,19610530,   52,    0
121049,19610531,   47,    0
121049,19610601,  113,    0
121049,19610602,  107,    0
121049,19610603,   99,    0
121049,19610604,   51,    0
121049,19610605,   50,    0
121049,19610606,   62,    0
121049,19610607,   56,    0
121049,19610608,   77,    0
121049,19610609,   77,    0
121049,19610610,   98,    0
121049,19610611,  103,    0
121049,19610612,   87,    0
121049,19610613,  129,    0
121049,19610614,   83,    0
121049,19610615,   46,    0
121049,19610616,   67,    0
121049,19610617,   57,    0
121049,19610618,   87,    0
121049,19610619,   87,    0
121049,19610620,   42,    0
121049,19610621,   72,    0
121049,19610622,   87,    0
121049,19610623,   87,    0
121049,19610624,   57,    0
121049,19610625,   72,    0
121049,19610626,   93,    0
121049,19610627,  149,    0
121049,19610628,   87,    0
121049,19610629,   67,    0
121049,19610630,   93,    0
121049,19610701,   67,    0
121049,19610702,   67,    0
121049,19610703,   87,    0
121049,19610704,  186,    0
121049,19610705,  148,    0
121049,19610706,  108,    0
121049,19610707,   46,    0
121049,19610708,  144,    0
121049,19610709,   87,    0
121049,19610710,   67,    0
121049,19610711,   87,    0
121049,19610712,  149,    0
121049,19610713,  242,    0
121049,19610714,  171,    0
121049,19610715,  134,    0
121049,19610716,  123,    0
121049,19610717,   77,    0
121049,19610718,  129,    0
121049,19610719,  113,    0
121049,19610720,  108,    0
121049,19610721,   98,    0
121049,19610722,   83,    0
121049,19610723,   62,    0
121049,19610724,   34,    0
121049,19610725,   37,    0
121049,19610726,  138,    0
121049,19610727,  103,    0
121049,19610728,   93,    0
121049,19610729,   82,    0
121049,19610730,   52,    0
121049,19610731,   36,    0
121049,19610801,   26,    0
121049,19610802,  140,    0
121049,19610803,   67,    0
121049,19610804,   93,    0
121049,19610805,  108,    0
121049,19610806,   72,    0
121049,19610807,   82,    0
121049,19610808,  160,    0
121049,19610809,   93,    0
121049,19610810,   36,    0
121049,19610811,  108,    0
121049,19610812,   93,    0
121049,19610813,   72,    0
121049,19610814,  118,    0
121049,19610815,  108,    0
121049,19610816,  123,    0
121049,19610817,  128,    0
121049,19610818,  107,    0
121049,19610819,  113,    0
121049,19610820,   98,    0
121049,19610821,  113,    0
121049,19610822,  160,    0
121049,19610823,   93,    0
121049,19610824,   77,    0
121049,19610825,   87,    0
121049,19610826,  108,    0
121049,19610827,   72,    0
121049,19610828,   36,    0
121049,19610829,   98,    0
121049,19610830,   72,    0
121049,19610831,   41,    0
121049,19610901,   67,    0
121049,19610902,   67,    0
121049,19610903,   41,    0
121049,19610904,  183,    0
121049,19610905,   87,    0
121049,19610906,  144,    0
121049,19610907,  160,    0
121049,19610908,  108,    0
121049,19610909,   67,    0
121049,19610910,   42,    0
121049,19610911,   42,    0
121049,19610912,   84,    0
121049,19610913,  142,    0
121049,19610914,  171,    0
121049,19610915,   93,    0
121049,19610916,  113,    0
121049,19610917,   90,    0
121049,19610918,   33,    0
121049,19610919,   72,    0
121049,19610920,   36,    0
121049,19610921,   62,    0
121049,19610922,   36,    0
121049,19610923,   43,    0
121049,19610924,   87,    0
121049,19610925,   41,    0
121049,19610926,   41,    0
121049,19610927,   78,    0
121049,19610928,   93,    0
