EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : snow depth in 1 cm
23-27 Q_SD : Quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121043)
See file sources.txt for more info.



 SOUID,    DATE,   SD, Q_SD
121043,19660104,    0,    0
121043,19660105,    0,    0
121043,19660106,    0,    0
121043,19660107,    0,    0
121043,19660108,    0,    0
121043,19660109,    0,    0
121043,19660110,    0,    0
121043,19660111,    0,    0
121043,19660112,    0,    0
121043,19660113,    0,    0
121043,19660114,    1,    0
121043,19660115,    2,    0
121043,19660116,    3,    0
121043,19660117,    2,    0
121043,19660118,    2,    0
121043,19660119,    1,    0
121043,19660120,    1,    0
121043,19660121,    1,    0
121043,19660122,    1,    0
121043,19660123,    0,    0
121043,19660124,    0,    0
121043,19660125,    0,    0
121043,19660126,    0,    0
121043,19660127,    0,    0
121043,19660128,    0,    0
121043,19660129,    0,    0
121043,19660130,    0,    0
121043,19660131,    0,    0
121043,19660201,    0,    0
121043,19660202,    0,    0
121043,19660203,    0,    0
121043,19660204,    0,    0
121043,19660205,    0,    0
121043,19660206,    0,    0
121043,19660207,    0,    0
121043,19660208,    0,    0
121043,19660209,    0,    0
121043,19660210,    0,    0
121043,19660211,    0,    0
121043,19660212,    0,    0
121043,19660213,    0,    0
121043,19660214,    0,    0
121043,19660215,    0,    0
121043,19660216,    0,    0
121043,19660217,    0,    0
121043,19660218,    0,    0
121043,19660219,    0,    0
121043,19660220,    0,    0
121043,19660221,    0,    0
121043,19660222,    0,    0
121043,19660223,    0,    0
121043,19660224,    0,    0
121043,19660225,    0,    0
121043,19660226,    0,    0
121043,19660227,    0,    0
121043,19660228,    0,    0
121043,19660301,    0,    0
121043,19660302,    0,    0
121043,19660303,    0,    0
121043,19660304,    0,    0
121043,19660305,    0,    0
121043,19660306,    0,    0
121043,19660307,    0,    0
121043,19660308,    0,    0
121043,19660309,    0,    0
121043,19660310,    0,    0
121043,19660311,    0,    0
121043,19660312,    0,    0
121043,19660313,    0,    0
121043,19660314,    0,    0
121043,19660315,    0,    0
121043,19660316,    0,    0
121043,19660317,    0,    0
121043,19660318,    0,    0
121043,19660319,    0,    0
121043,19660320,    0,    0
121043,19660321,    0,    0
121043,19660322,    0,    0
121043,19660323,    0,    0
121043,19660324,    0,    0
121043,19660325,    2,    0
121043,19660326,    0,    0
121043,19660327,    0,    0
121043,19660328,    0,    0
121043,19660329,    6,    0
121043,19660330,    1,    0
121043,19660331,    0,    0
121043,19660401,    0,    0
121043,19660402,    0,    0
121043,19660403,    0,    0
121043,19660404,    0,    0
121043,19660405,    0,    0
121043,19660406,    0,    0
121043,19660407,    0,    0
121043,19660408,    0,    0
121043,19660409,    0,    0
121043,19660410,    0,    0
121043,19660411,    0,    0
121043,19660412,    0,    0
121043,19660413,    0,    0
121043,19660414,    0,    0
121043,19660415,    0,    0
121043,19660416,    0,    0
121043,19660417,    0,    0
121043,19660418,    0,    0
121043,19660419,    0,    0
121043,19660420,    0,    0
121043,19660421,    0,    0
121043,19660422,    0,    0
121043,19660423,    0,    0
121043,19660424,    0,    0
121043,19660425,    0,    0
121043,19660426,    0,    0
121043,19660427,    0,    0
121043,19660428,    0,    0
121043,19660429,    0,    0
121043,19660430,    0,    0
121043,19660501,    0,    0
121043,19660502,    0,    0
121043,19660503,    0,    0
121043,19660504,    0,    0
121043,19660505,    0,    0
121043,19660506,    0,    0
121043,19660507,    0,    0
121043,19660508,    0,    0
121043,19660509,    0,    0
121043,19660510,    0,    0
121043,19660511,    0,    0
121043,19660512,    0,    0
121043,19660513,    0,    0
121043,19660514,    0,    0
121043,19660515,    0,    0
121043,19660516,    0,    0
121043,19660517,    0,    0
121043,19660518,    0,    0
121043,19660519,    0,    0
121043,19660520,    0,    0
121043,19660521,    0,    0
121043,19660522,    0,    0
121043,19660523,    0,    0
121043,19660524,    0,    0
121043,19660525,    0,    0
121043,19660526,    0,    0
121043,19660527,    0,    0
121043,19660528,    0,    0
121043,19660529,    0,    0
121043,19660530,    0,    0
121043,19660531,    0,    0
121043,19660601,    0,    0
121043,19660602,    0,    0
121043,19660603,    0,    0
121043,19660604,    0,    0
121043,19660605,    0,    0
121043,19660606,    0,    0
121043,19660607,    0,    0
121043,19660608,    0,    0
121043,19660609,    0,    0
121043,19660610,    0,    0
121043,19660611,    0,    0
121043,19660612,    0,    0
121043,19660613,    0,    0
121043,19660614,    0,    0
121043,19660615,    0,    0
121043,19660616,    0,    0
121043,19660617,    0,    0
121043,19660618,    0,    0
121043,19660619,    0,    0
121043,19660620,    0,    0
121043,19660621,    0,    0
121043,19660622,    0,    0
121043,19660623,    0,    0
121043,19660624,    0,    0
121043,19660625,    0,    0
121043,19660626,    0,    0
121043,19660627,    0,    0
121043,19660628,    0,    0
121043,19660629,    0,    0
121043,19660630,    0,    0
121043,19660701,    0,    0
121043,19660702,    0,    0
121043,19660703,    0,    0
121043,19660704,    0,    0
121043,19660705,    0,    0
121043,19660706,    0,    0
121043,19660707,    0,    0
121043,19660708,    0,    0
121043,19660709,    0,    0
121043,19660710,    0,    0
121043,19660711,    0,    0
121043,19660712,    0,    0
121043,19660713,    0,    0
121043,19660714,    0,    0
121043,19660715,    0,    0
121043,19660716,    0,    0
121043,19660717,    0,    0
121043,19660718,    0,    0
121043,19660719,    0,    0
121043,19660720,    0,    0
121043,19660721,    0,    0
121043,19660722,    0,    0
121043,19660723,    0,    0
121043,19660724,    0,    0
121043,19660725,    0,    0
121043,19660726,    0,    0
121043,19660727,    0,    0
121043,19660728,    0,    0
121043,19660729,    0,    0
121043,19660730,    0,    0
121043,19660731,    0,    0
121043,19660801,    0,    0
121043,19660802,    0,    0
121043,19660803,    0,    0
121043,19660804,    0,    0
121043,19660805,    0,    0
121043,19660806,    0,    0
121043,19660807,    0,    0
121043,19660808,    0,    0
121043,19660809,    0,    0
121043,19660810,    0,    0
121043,19660811,    0,    0
121043,19660812,    0,    0
121043,19660813,    0,    0
121043,19660814,    0,    0
121043,19660815,    0,    0
121043,19660816,    0,    0
121043,19660817,    0,    0
121043,19660818,    0,    0
121043,19660819,    0,    0
121043,19660820,    0,    0
121043,19660821,    0,    0
121043,19660822,    0,    0
121043,19660823,    0,    0
121043,19660824,    0,    0
121043,19660825,    0,    0
121043,19660826,    0,    0
121043,19660827,    0,    0
121043,19660828,    0,    0
121043,19660829,    0,    0
121043,19660830,    0,    0
121043,19660831,    0,    0
121043,19660901,    0,    0
121043,19660902,    0,    0
121043,19660903,    0,    0
121043,19660904,    0,    0
121043,19660905,    0,    0
121043,19660906,    0,    0
121043,19660907,    0,    0
121043,19660908,    0,    0
121043,19660909,    0,    0
121043,19660910,    0,    0
121043,19660911,    0,    0
121043,19660912,    0,    0
121043,19660913,    0,    0
121043,19660914,    0,    0
121043,19660915,    0,    0
121043,19660916,    0,    0
121043,19660917,    0,    0
121043,19660918,    0,    0
121043,19660919,    0,    0
121043,19660920,    0,    0
121043,19660921,    0,    0
121043,19660922,    0,    0
121043,19660923,    0,    0
121043,19660924,    0,    0
121043,19660925,    0,    0
121043,19660926,    0,    0
121043,19660927,    0,    0
121043,19660928,    0,    0
121043,19660929,    0,    0
121043,19660930,    0,    0
121043,19661001,    0,    0
121043,19661002,    0,    0
121043,19661003,    0,    0
121043,19661004,    0,    0
121043,19661005,    0,    0
121043,19661006,    0,    0
121043,19661007,    0,    0
121043,19661008,    0,    0
121043,19661009,    0,    0
121043,19661010,    0,    0
121043,19661011,    0,    0
121043,19661012,    0,    0
121043,19661013,    0,    0
121043,19661014,    0,    0
121043,19661015,    0,    0
121043,19661016,    0,    0
121043,19661017,    0,    0
121043,19661018,    0,    0
121043,19661019,    0,    0
121043,19661020,    0,    0
121043,19661021,    0,    0
121043,19661022,    0,    0
121043,19661023,    0,    0
121043,19661024,    0,    0
121043,19661025,    0,    0
121043,19661026,    0,    0
121043,19661027,    0,    0
121043,19661028,    0,    0
121043,19661029,    0,    0
121043,19661030,    0,    0
121043,19661031,    0,    0
121043,19661101,    0,    0
121043,19661102,    0,    0
121043,19661103,    0,    0
121043,19661104,    1,    0
121043,19661105,    2,    0
121043,19661106,    0,    0
121043,19661107,    0,    0
121043,19661108,    0,    0
121043,19661109,    0,    0
121043,19661110,    0,    0
121043,19661111,    0,    0
121043,19661112,    0,    0
121043,19661113,    0,    0
121043,19661114,    0,    0
121043,19661115,    0,    0
121043,19661116,    0,    0
121043,19661117,    0,    0
121043,19661118,    0,    0
121043,19661119,    0,    0
121043,19661120,    0,    0
121043,19661121,    0,    0
121043,19661122,    0,    0
121043,19661123,    0,    0
121043,19661124,    0,    0
121043,19661125,    0,    0
121043,19661126,    0,    0
121043,19661127,    0,    0
121043,19661128,    0,    0
121043,19661129,    0,    0
121043,19661130,    0,    0
121043,19661201,    0,    0
121043,19661202,    0,    0
121043,19661203,    0,    0
121043,19661204,    0,    0
121043,19661205,    0,    0
121043,19661206,    0,    0
121043,19661207,    0,    0
121043,19661208,    0,    0
121043,19661209,    0,    0
121043,19661210,    0,    0
121043,19661211,    0,    0
121043,19661212,    0,    0
121043,19661213,    0,    0
121043,19661214,    0,    0
121043,19661215,    0,    0
121043,19661216,    0,    0
121043,19661217,    0,    0
121043,19661218,    0,    0
121043,19661219,    0,    0
121043,19661220,    0,    0
121043,19661221,    0,    0
121043,19661222,    0,    0
121043,19661223,    0,    0
121043,19661224,    0,    0
121043,19661225,    0,    0
121043,19661226,    0,    0
121043,19661227,    0,    0
121043,19661228,    0,    0
121043,19661229,    0,    0
121043,19661230,    0,    0
121043,19661231,    0,    0
121043,19670101,    0,    0
121043,19670102,    0,    0
121043,19670103,    0,    0
121043,19670104,    0,    0
121043,19670105,    2,    0
121043,19670106,    0,    0
121043,19670107,    0,    0
121043,19670108,    0,    0
121043,19670109,    0,    0
121043,19670110,    4,    0
121043,19670111,    3,    0
121043,19670112,    0,    0
121043,19670113,    0,    0
121043,19670114,    0,    0
121043,19670115,    0,    0
121043,19670116,    0,    0
121043,19670117,    0,    0
121043,19670118,    0,    0
121043,19670119,    0,    0
121043,19670120,    0,    0
121043,19670121,    0,    0
121043,19670122,    0,    0
121043,19670123,    0,    0
121043,19670124,    0,    0
121043,19670125,    0,    0
121043,19670126,    0,    0
121043,19670127,    0,    0
121043,19670128,    0,    0
121043,19670129,    0,    0
121043,19670130,    0,    0
121043,19670131,    0,    0
121043,19670201,    0,    0
121043,19670202,    0,    0
121043,19670203,    0,    0
121043,19670204,    0,    0
121043,19670205,    0,    0
121043,19670206,    0,    0
121043,19670207,    0,    0
121043,19670208,    0,    0
121043,19670209,    0,    0
121043,19670210,    0,    0
121043,19670211,    0,    0
121043,19670212,    0,    0
121043,19670213,    0,    0
121043,19670214,    0,    0
121043,19670215,    0,    0
121043,19670216,    0,    0
121043,19670217,    0,    0
121043,19670218,    0,    0
121043,19670219,    0,    0
121043,19670220,    0,    0
121043,19670221,    0,    0
121043,19670222,    0,    0
121043,19670223,    0,    0
121043,19670224,    0,    0
121043,19670225,    0,    0
121043,19670226,    0,    0
121043,19670227,    0,    0
121043,19670228,    0,    0
121043,19670301,    0,    0
121043,19670302,    0,    0
121043,19670303,    0,    0
121043,19670304,    0,    0
121043,19670305,    0,    0
121043,19670306,    0,    0
121043,19670307,    0,    0
121043,19670308,    0,    0
121043,19670309,    0,    0
121043,19670310,    0,    0
121043,19670311,    0,    0
121043,19670312,    0,    0
121043,19670313,    0,    0
121043,19670314,    0,    0
121043,19670315,    0,    0
121043,19670316,    0,    0
121043,19670317,    0,    0
121043,19670318,    0,    0
121043,19670319,    0,    0
121043,19670320,    0,    0
121043,19670321,    0,    0
121043,19670322,    0,    0
121043,19670323,    0,    0
121043,19670324,    0,    0
121043,19670325,    0,    0
121043,19670326,    0,    0
121043,19670327,    0,    0
121043,19670328,    0,    0
121043,19670329,    0,    0
121043,19670330,    0,    0
121043,19670331,    0,    0
121043,19670401,    0,    0
121043,19670402,    0,    0
121043,19670403,    0,    0
121043,19670404,    0,    0
121043,19670405,    0,    0
121043,19670406,    0,    0
121043,19670407,    0,    0
121043,19670408,    0,    0
121043,19670409,    0,    0
121043,19670410,    0,    0
121043,19670411,    0,    0
121043,19670412,    0,    0
121043,19670413,    0,    0
121043,19670414,    0,    0
121043,19670415,    0,    0
121043,19670416,    0,    0
121043,19670417,    0,    0
121043,19670418,    0,    0
121043,19670419,    0,    0
121043,19670420,    0,    0
121043,19670421,    0,    0
121043,19670422,    0,    0
121043,19670423,    0,    0
121043,19670424,    0,    0
121043,19670425,    0,    0
121043,19670426,    0,    0
121043,19670427,    0,    0
121043,19670428,    0,    0
121043,19670429,    0,    0
121043,19670430,    0,    0
121043,19670501,    0,    0
121043,19670502,    0,    0
121043,19670503,    0,    0
121043,19670504,    0,    0
121043,19670505,    0,    0
121043,19670506,    0,    0
121043,19670507,    0,    0
121043,19670508,    0,    0
121043,19670509,    0,    0
121043,19670510,    0,    0
121043,19670511,    0,    0
121043,19670512,    0,    0
121043,19670513,    0,    0
121043,19670514,    0,    0
121043,19670515,    0,    0
121043,19670516,    0,    0
121043,19670517,    0,    0
121043,19670518,    0,    0
121043,19670519,    0,    0
121043,19670520,    0,    0
121043,19670521,    0,    0
121043,19670522,    0,    0
121043,19670523,    0,    0
121043,19670524,    0,    0
121043,19670525,    0,    0
121043,19670526,    0,    0
121043,19670527,    0,    0
121043,19670528,    0,    0
121043,19670529,    0,    0
121043,19670530,    0,    0
121043,19670531,    0,    0
121043,19670601,    0,    0
121043,19670602,    0,    0
121043,19670603,    0,    0
121043,19670604,    0,    0
121043,19670605,    0,    0
121043,19670606,    0,    0
121043,19670607,    0,    0
121043,19670608,    0,    0
121043,19670609,    0,    0
121043,19670610,    0,    0
121043,19670611,    0,    0
121043,19670612,    0,    0
121043,19670613,    0,    0
121043,19670614,    0,    0
121043,19670615,    0,    0
121043,19670616,    0,    0
121043,19670617,    0,    0
121043,19670618,    0,    0
121043,19670619,    0,    0
121043,19670620,    0,    0
121043,19670621,    0,    0
121043,19670622,    0,    0
121043,19670623,    0,    0
121043,19670624,    0,    0
121043,19670625,    0,    0
121043,19670626,    0,    0
121043,19670627,    0,    0
121043,19670628,    0,    0
121043,19670629,    0,    0
121043,19670630,    0,    0
121043,19670701,    0,    0
121043,19670702,    0,    0
121043,19670703,    0,    0
121043,19670704,    0,    0
121043,19670705,    0,    0
121043,19670706,    0,    0
121043,19670707,    0,    0
121043,19670708,    0,    0
121043,19670709,    0,    0
121043,19670710,    0,    0
121043,19670711,    0,    0
121043,19670712,    0,    0
121043,19670713,    0,    0
121043,19670714,    0,    0
121043,19670715,    0,    0
121043,19670716,    0,    0
121043,19670717,    0,    0
121043,19670718,    0,    0
121043,19670719,    0,    0
121043,19670720,    0,    0
121043,19670721,    0,    0
121043,19670722,    0,    0
121043,19670723,    0,    0
121043,19670724,    0,    0
121043,19670725,    0,    0
121043,19670726,    0,    0
121043,19670727,    0,    0
121043,19670728,    0,    0
121043,19670729,    0,    0
121043,19670730,    0,    0
121043,19670731,    0,    0
121043,19670801,    0,    0
121043,19670802,    0,    0
121043,19670803,    0,    0
121043,19670804,    0,    0
121043,19670805,    0,    0
121043,19670806,    0,    0
121043,19670807,    0,    0
121043,19670808,    0,    0
121043,19670809,    0,    0
121043,19670810,    0,    0
121043,19670811,    0,    0
121043,19670812,    0,    0
121043,19670813,    0,    0
121043,19670814,    0,    0
121043,19670815,    0,    0
121043,19670816,    0,    0
121043,19670817,    0,    0
121043,19670818,    0,    0
121043,19670819,    0,    0
121043,19670820,    0,    0
121043,19670821,    0,    0
121043,19670822,    0,    0
121043,19670823,    0,    0
121043,19670824,    0,    0
121043,19670825,    0,    0
121043,19670826,    0,    0
121043,19670827,    0,    0
121043,19670828,    0,    0
121043,19670829,    0,    0
121043,19670830,    0,    0
121043,19670831,    0,    0
121043,19670901,    0,    0
121043,19670902,    0,    0
121043,19670903,    0,    0
121043,19670904,    0,    0
121043,19670905,    0,    0
121043,19670906,    0,    0
121043,19670907,    0,    0
121043,19670908,    0,    0
121043,19670909,    0,    0
121043,19670910,    0,    0
121043,19670911,    0,    0
121043,19670912,    0,    0
121043,19670913,    0,    0
121043,19670914,    0,    0
121043,19670915,    0,    0
121043,19670916,    0,    0
121043,19670917,    0,    0
121043,19670918,    0,    0
121043,19670919,    0,    0
121043,19670920,    0,    0
121043,19670921,    0,    0
121043,19670922,    0,    0
121043,19670923,    0,    0
121043,19670924,    0,    0
121043,19670925,    0,    0
121043,19670926,    0,    0
121043,19670927,    0,    0
121043,19670928,    0,    0
121043,19670929,    0,    0
121043,19670930,    0,    0
121043,19671001,    0,    0
121043,19671002,    0,    0
121043,19671003,    0,    0
121043,19671004,    0,    0
121043,19671005,    0,    0
121043,19671006,    0,    0
121043,19671007,    0,    0
121043,19671008,    0,    0
121043,19671009,    0,    0
121043,19671010,    0,    0
121043,19671011,    0,    0
121043,19671012,    0,    0
121043,19671013,    0,    0
121043,19671014,    0,    0
121043,19671015,    0,    0
121043,19671016,    0,    0
121043,19671017,    0,    0
121043,19671018,    0,    0
121043,19671019,    0,    0
121043,19671020,    0,    0
121043,19671021,    0,    0
121043,19671022,    0,    0
121043,19671023,    0,    0
121043,19671024,    0,    0
121043,19671025,    0,    0
121043,19671026,    0,    0
121043,19671027,    0,    0
121043,19671028,    0,    0
121043,19671029,    0,    0
121043,19671030,    0,    0
121043,19671031,    0,    0
121043,19671101,    0,    0
121043,19671102,    0,    0
121043,19671103,    0,    0
121043,19671104,    0,    0
121043,19671105,    0,    0
121043,19671106,    0,    0
121043,19671107,    0,    0
121043,19671108,    0,    0
121043,19671109,    0,    0
121043,19671110,    0,    0
121043,19671111,    0,    0
121043,19671112,    0,    0
121043,19671113,    0,    0
121043,19671114,    0,    0
121043,19671115,    0,    0
121043,19671116,    0,    0
121043,19671117,    0,    0
121043,19671118,    0,    0
121043,19671119,    0,    0
121043,19671120,    0,    0
121043,19671121,    0,    0
121043,19671122,    0,    0
121043,19671123,    0,    0
121043,19671124,    0,    0
121043,19671125,    0,    0
121043,19671126,    0,    0
121043,19671127,    0,    0
121043,19671128,    0,    0
121043,19671129,    0,    0
121043,19671130,    0,    0
121043,19671201,    0,    0
121043,19671202,    0,    0
121043,19671203,    0,    0
121043,19671204,    0,    0
121043,19671205,    0,    0
121043,19671206,    0,    0
121043,19671207,    0,    0
121043,19671208,    1,    0
121043,19671209,    0,    0
121043,19671210,    0,    0
121043,19671211,    0,    0
121043,19671212,    0,    0
121043,19671213,    0,    0
121043,19671214,    0,    0
121043,19671215,    0,    0
121043,19671216,    0,    0
121043,19671217,    0,    0
121043,19671218,    1,    0
121043,19671219,    5,    0
121043,19671220,    6,    0
121043,19671221,    4,    0
121043,19671222,    3,    0
121043,19671223,    0,    0
121043,19671224,    0,    0
121043,19671225,    0,    0
121043,19671226,    0,    0
121043,19671227,    0,    0
121043,19671228,    0,    0
121043,19671229,    0,    0
121043,19671230,    0,    0
121043,19671231,    0,    0
121043,19680101,    1,    0
121043,19680102,    6,    0
121043,19680103,    3,    0
121043,19680104,    0,    0
121043,19680105,    0,    0
121043,19680106,    0,    0
121043,19680107,    0,    0
121043,19680108,    1,    0
121043,19680109,    1,    0
121043,19680110,    1,    0
121043,19680111,    8,    0
121043,19680112,   10,    0
121043,19680113,   12,    0
121043,19680114,    5,    0
121043,19680115,    0,    0
121043,19680116,    0,    0
121043,19680117,    0,    0
121043,19680118,    0,    0
121043,19680119,    0,    0
121043,19680120,    0,    0
121043,19680121,    0,    0
121043,19680122,    0,    0
121043,19680123,    0,    0
121043,19680124,    0,    0
121043,19680125,    0,    0
121043,19680126,    0,    0
121043,19680127,    0,    0
121043,19680128,    0,    0
121043,19680129,    0,    0
121043,19680130,    0,    0
121043,19680131,    0,    0
121043,19680201,    0,    0
121043,19680202,    0,    0
121043,19680203,    0,    0
121043,19680204,    0,    0
121043,19680205,    0,    0
121043,19680206,    0,    0
121043,19680207,    0,    0
121043,19680208,    0,    0
121043,19680209,    0,    0
121043,19680210,    0,    0
121043,19680211,    0,    0
121043,19680212,    0,    0
121043,19680213,    0,    0
121043,19680214,    0,    0
121043,19680215,    0,    0
121043,19680216,    0,    0
121043,19680217,    0,    0
121043,19680218,    0,    0
121043,19680219,    0,    0
121043,19680220,    0,    0
121043,19680221,    0,    0
121043,19680222,    0,    0
121043,19680223,    0,    0
121043,19680224,    0,    0
121043,19680225,    0,    0
121043,19680226,    0,    0
121043,19680227,    0,    0
121043,19680228,    0,    0
121043,19680229,    0,    0
121043,19680301,    0,    0
121043,19680302,    0,    0
121043,19680303,    0,    0
121043,19680304,    0,    0
121043,19680305,    0,    0
121043,19680306,    0,    0
121043,19680307,    0,    0
121043,19680308,    0,    0
121043,19680309,    0,    0
121043,19680310,    0,    0
121043,19680311,    0,    0
121043,19680312,    0,    0
121043,19680313,    0,    0
121043,19680314,    0,    0
121043,19680315,    0,    0
121043,19680316,    0,    0
121043,19680317,    0,    0
121043,19680318,    0,    0
121043,19680319,    0,    0
121043,19680320,    0,    0
121043,19680321,    0,    0
121043,19680322,    0,    0
121043,19680323,    0,    0
121043,19680324,    0,    0
121043,19680325,    0,    0
121043,19680326,    0,    0
121043,19680327,    0,    0
121043,19680328,    0,    0
121043,19680329,    0,    0
121043,19680330,    0,    0
121043,19680331,    0,    0
121043,19680401,    0,    0
121043,19680402,    0,    0
121043,19680403,    0,    0
121043,19680404,    0,    0
121043,19680405,    0,    0
121043,19680406,    0,    0
121043,19680407,    0,    0
121043,19680408,    0,    0
121043,19680409,    0,    0
121043,19680410,    0,    0
121043,19680411,    0,    0
121043,19680412,    0,    0
121043,19680413,    0,    0
121043,19680414,    0,    0
121043,19680415,    0,    0
121043,19680416,    0,    0
121043,19680417,    0,    0
121043,19680418,    0,    0
121043,19680419,    0,    0
121043,19680420,    0,    0
121043,19680421,    0,    0
121043,19680422,    0,    0
121043,19680423,    0,    0
121043,19680424,    0,    0
121043,19680425,    0,    0
121043,19680426,    0,    0
121043,19680427,    0,    0
121043,19680428,    0,    0
121043,19680429,    0,    0
121043,19680430,    0,    0
121043,19680501,    0,    0
121043,19680502,    0,    0
121043,19680503,    0,    0
121043,19680504,    0,    0
121043,19680505,    0,    0
121043,19680506,    0,    0
121043,19680507,    0,    0
121043,19680508,    0,    0
121043,19680509,    0,    0
121043,19680510,    0,    0
121043,19680511,    0,    0
121043,19680512,    0,    0
121043,19680513,    0,    0
121043,19680514,    0,    0
121043,19680515,    0,    0
121043,19680516,    0,    0
121043,19680517,    0,    0
121043,19680518,    0,    0
121043,19680519,    0,    0
121043,19680520,    0,    0
121043,19680521,    0,    0
121043,19680522,    0,    0
121043,19680523,    0,    0
121043,19680524,    0,    0
121043,19680525,    0,    0
121043,19680526,    0,    0
121043,19680527,    0,    0
121043,19680528,    0,    0
121043,19680529,    0,    0
121043,19680530,    0,    0
121043,19680531,    0,    0
121043,19680601,    0,    0
121043,19680602,    0,    0
121043,19680603,    0,    0
121043,19680604,    0,    0
121043,19680605,    0,    0
121043,19680606,    0,    0
121043,19680607,    0,    0
121043,19680608,    0,    0
121043,19680609,    0,    0
121043,19680610,    0,    0
121043,19680611,    0,    0
121043,19680612,    0,    0
121043,19680613,    0,    0
121043,19680614,    0,    0
121043,19680615,    0,    0
121043,19680616,    0,    0
121043,19680617,    0,    0
121043,19680618,    0,    0
121043,19680619,    0,    0
121043,19680620,    0,    0
121043,19680621,    0,    0
121043,19680622,    0,    0
121043,19680623,    0,    0
121043,19680624,    0,    0
121043,19680625,    0,    0
121043,19680626,    0,    0
121043,19680627,    0,    0
121043,19680628,    0,    0
121043,19680629,    0,    0
121043,19680630,    0,    0
121043,19680701,    0,    0
121043,19680702,    0,    0
121043,19680703,    0,    0
121043,19680704,    0,    0
121043,19680705,    0,    0
121043,19680706,    0,    0
121043,19680707,    0,    0
121043,19680708,    0,    0
121043,19680709,    0,    0
121043,19680710,    0,    0
121043,19680711,    0,    0
121043,19680712,    0,    0
121043,19680713,    0,    0
121043,19680714,    0,    0
121043,19680715,    0,    0
121043,19680716,    0,    0
121043,19680717,    0,    0
121043,19680718,    0,    0
121043,19680719,    0,    0
121043,19680720,    0,    0
121043,19680721,    0,    0
121043,19680722,    0,    0
121043,19680723,    0,    0
121043,19680724,    0,    0
121043,19680725,    0,    0
121043,19680726,    0,    0
121043,19680727,    0,    0
121043,19680728,    0,    0
121043,19680729,    0,    0
121043,19680730,    0,    0
121043,19680731,    0,    0
121043,19680801,    0,    0
121043,19680802,    0,    0
121043,19680803,    0,    0
121043,19680804,    0,    0
121043,19680805,    0,    0
121043,19680806,    0,    0
121043,19680807,    0,    0
121043,19680808,    0,    0
121043,19680809,    0,    0
121043,19680810,    0,    0
121043,19680811,    0,    0
121043,19680812,    0,    0
121043,19680813,    0,    0
121043,19680814,    0,    0
121043,19680815,    0,    0
121043,19680816,    0,    0
121043,19680817,    0,    0
121043,19680818,    0,    0
121043,19680819,    0,    0
121043,19680820,    0,    0
121043,19680821,    0,    0
121043,19680822,    0,    0
121043,19680823,    0,    0
121043,19680824,    0,    0
121043,19680825,    0,    0
121043,19680826,    0,    0
121043,19680827,    0,    0
121043,19680828,    0,    0
121043,19680829,    0,    0
121043,19680830,    0,    0
121043,19680831,    0,    0
121043,19680901,    0,    0
121043,19680902,    0,    0
121043,19680903,    0,    0
121043,19680904,    0,    0
121043,19680905,    0,    0
121043,19680906,    0,    0
121043,19680907,    0,    0
121043,19680908,    0,    0
121043,19680909,    0,    0
121043,19680910,    0,    0
121043,19680911,    0,    0
121043,19680912,    0,    0
121043,19680913,    0,    0
121043,19680914,    0,    0
121043,19680915,    0,    0
121043,19680916,    0,    0
121043,19680917,    0,    0
121043,19680918,    0,    0
121043,19680919,    0,    0
121043,19680920,    0,    0
121043,19680921,    0,    0
121043,19680922,    0,    0
121043,19680923,    0,    0
121043,19680924,    0,    0
121043,19680925,    0,    0
121043,19680926,    0,    0
121043,19680927,    0,    0
121043,19680928,    0,    0
121043,19680929,    0,    0
121043,19680930,    0,    0
121043,19681001,    0,    0
121043,19681002,    0,    0
121043,19681003,    0,    0
121043,19681004,    0,    0
121043,19681005,    0,    0
121043,19681006,    0,    0
121043,19681007,    0,    0
121043,19681008,    0,    0
121043,19681009,    0,    0
121043,19681010,    0,    0
121043,19681011,    0,    0
121043,19681012,    0,    0
121043,19681013,    0,    0
121043,19681014,    0,    0
121043,19681015,    0,    0
121043,19681016,    0,    0
121043,19681017,    0,    0
121043,19681018,    0,    0
121043,19681019,    0,    0
121043,19681020,    0,    0
121043,19681021,    0,    0
121043,19681022,    0,    0
121043,19681023,    0,    0
121043,19681024,    0,    0
121043,19681025,    0,    0
121043,19681026,    0,    0
121043,19681027,    0,    0
121043,19681028,    0,    0
121043,19681029,    0,    0
121043,19681030,    0,    0
121043,19681031,    0,    0
121043,19681101,    0,    0
121043,19681102,    0,    0
121043,19681103,    0,    0
121043,19681104,    0,    0
121043,19681105,    0,    0
121043,19681106,    0,    0
121043,19681107,    0,    0
121043,19681108,    0,    0
121043,19681109,    0,    0
121043,19681110,    0,    0
121043,19681111,    0,    0
121043,19681112,    0,    0
121043,19681113,    0,    0
121043,19681114,    0,    0
121043,19681115,    0,    0
