EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121045)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
121045,19600423,   71,    0
121045,19600424,   24,    0
121045,19600425,   38,    0
121045,19600426,   42,    0
121045,19600427,   13,    0
121045,19600428,   28,    0
121045,19600429,   29,    0
121045,19600430,  -14,    0
121045,19600501,   40,    0
121045,19600502,   39,    0
121045,19600503,  -12,    0
121045,19600504,    6,    0
121045,19600505,   18,    0
121045,19600506,   35,    0
121045,19600507,   47,    0
121045,19600508,   62,    0
121045,19600509,   94,    0
121045,19600510,  107,    0
121045,19600511,   80,    0
121045,19600512,  109,    0
121045,19600513,  114,    0
121045,19600514,  132,    0
121045,19600515,  113,    0
121045,19600516,  139,    0
121045,19600517,  144,    0
121045,19600518,  124,    0
121045,19600519,  124,    0
121045,19600520,  114,    0
121045,19600521,   81,    0
121045,19600522,  105,    0
121045,19600523,   68,    0
121045,19600524,  110,    0
121045,19600525,   24,    0
121045,19600526,   55,    0
121045,19600527,   76,    0
121045,19600528,  136,    0
121045,19600529,  100,    0
121045,19600530,   84,    0
121045,19600531,   30,    0
121045,19600601,   63,    0
121045,19600602,   84,    0
121045,19600603,   98,    0
121045,19600604,   98,    0
121045,19600605,  120,    0
121045,19600606,  134,    0
121045,19600607,  132,    0
121045,19600608,   80,    0
121045,19600609,  138,    0
121045,19600610,  112,    0
121045,19600611,   82,    0
121045,19600612,  144,    0
121045,19600613,  137,    0
121045,19600614,  110,    0
121045,19600615,   85,    0
121045,19600616,   80,    0
121045,19600617,  162,    0
121045,19600618,  116,    0
121045,19600619,  164,    0
121045,19600620,   94,    0
121045,19600621,  130,    0
121045,19600622,  134,    0
121045,19600623,  118,    0
121045,19600624,  161,    0
121045,19600625,  138,    0
121045,19600626,  138,    0
121045,19600627,  147,    0
121045,19600628,  115,    0
121045,19600629,   94,    0
121045,19600630,   96,    0
121045,19600701,   76,    0
121045,19600702,   44,    0
121045,19600703,  108,    0
121045,19600704,   86,    0
121045,19600705,  136,    0
121045,19600706,  135,    0
121045,19600707,  121,    0
121045,19600708,  122,    0
121045,19600709,  116,    0
121045,19600710,  124,    0
121045,19600711,  140,    0
121045,19600712,  129,    0
121045,19600713,   84,    0
121045,19600714,  144,    0
121045,19600715,  109,    0
121045,19600716,   80,    0
121045,19600717,   98,    0
121045,19600718,  140,    0
121045,19600719,  145,    0
121045,19600720,  101,    0
121045,19600721,  142,    0
121045,19600722,  119,    0
121045,19600723,   85,    0
121045,19600724,   59,    0
121045,19600725,  114,    0
121045,19600726,  123,    0
121045,19600727,  136,    0
121045,19600728,   84,    0
121045,19600729,  156,    0
121045,19600730,  155,    0
121045,19600731,  148,    0
121045,19600801,  132,    0
121045,19600802,  121,    0
121045,19600803,   92,    0
121045,19600804,   99,    0
121045,19600805,   97,    0
121045,19600806,  119,    0
121045,19600807,  127,    0
121045,19600808,   97,    0
121045,19600809,  126,    0
121045,19600810,  115,    0
121045,19600811,  152,    0
121045,19600812,  137,    0
121045,19600813,  110,    0
121045,19600814,  103,    0
121045,19600815,  112,    0
121045,19600816,  100,    0
121045,19600817,   83,    0
121045,19600818,  140,    0
121045,19600819,  126,    0
121045,19600820,   86,    0
121045,19600821,  110,    0
121045,19600822,  134,    0
121045,19600823,  170,    0
121045,19600824,  142,    0
121045,19600825,  174,    0
121045,19600826,  174,    0
121045,19600827,  161,    0
121045,19600828,  156,    0
121045,19600829,  127,    0
121045,19600830,  136,    0
121045,19600831,  130,    0
121045,19600901,  124,    0
121045,19600902,  126,    0
121045,19600903,  144,    0
121045,19600904,  126,    0
121045,19600905,  106,    0
121045,19600906,   76,    0
121045,19600907,   60,    0
121045,19600908,   96,    0
121045,19600909,   73,    0
121045,19600910,  102,    0
121045,19600911,   91,    0
121045,19600912,   92,    0
121045,19600913,   97,    0
121045,19600914,  116,    0
121045,19600915,  136,    0
121045,19600916,  150,    0
121045,19600917,  114,    0
121045,19600918,   80,    0
121045,19600919,  126,    0
121045,19600920,  113,    0
121045,19600921,  106,    0
121045,19600922,  100,    0
121045,19600923,   67,    0
121045,19600924,   90,    0
121045,19600925,   66,    0
121045,19600926,   66,    0
121045,19600927,   24,    0
121045,19600928,   -2,    0
121045,19600929,   16,    0
121045,19600930,   57,    0
121045,19601001,   93,    0
121045,19601002,   82,    0
121045,19601003,  128,    0
121045,19601004,  137,    0
121045,19601005,  102,    0
121045,19601006,  116,    0
121045,19601007,   82,    0
121045,19601008,   90,    0
121045,19601009,  103,    0
121045,19601010,  102,    0
121045,19601011,   84,    0
121045,19601012,   64,    0
121045,19601013,   69,    0
121045,19601014,   26,    0
121045,19601015,   -9,    0
121045,19601016,   59,    0
121045,19601017,   60,    0
121045,19601018,   23,    0
121045,19601019,   53,    0
121045,19601020,   51,    0
121045,19601021,   82,    0
121045,19601022,   79,    0
121045,19601023,  100,    0
121045,19601024,   84,    0
121045,19601025,  101,    0
121045,19601026,   78,    0
121045,19601027,   68,    0
121045,19601028,   54,    0
121045,19601029,   77,    0
121045,19601030,   78,    0
121045,19601031,   70,    0
121045,19601101,  104,    0
121045,19601102,  106,    0
121045,19601103,   76,    0
121045,19601104,  105,    0
121045,19601105,   50,    0
121045,19601106,   62,    0
121045,19601107,   41,    0
121045,19601108,  -26,    0
121045,19601109,  -37,    0
121045,19601110,  -18,    0
121045,19601111,   56,    0
121045,19601112,   66,    0
121045,19601113,   49,    0
121045,19601114,   50,    0
121045,19601115,   75,    0
121045,19601116,   42,    0
121045,19601117,    1,    0
121045,19601118,   50,    0
121045,19601119,   56,    0
121045,19601120,   58,    0
121045,19601121,   55,    0
121045,19601122,   64,    0
121045,19601123,   82,    0
121045,19601124,   42,    0
121045,19601125,   94,    0
121045,19601126,  114,    0
121045,19601127,   86,    0
121045,19601128,   14,    0
121045,19601129,   14,    0
121045,19601130,   65,    0
121045,19601201,   40,    0
121045,19601202,   56,    0
121045,19601203,   56,    0
121045,19601204,   76,    0
121045,19601205,   47,    0
121045,19601206,   37,    0
121045,19601207,    4,    0
121045,19601208,    0,    0
121045,19601209,  -40,    0
121045,19601210,    2,    0
121045,19601211,    6,    0
121045,19601212,  -39,    0
121045,19601213,  -27,    0
121045,19601214,  -20,    0
121045,19601215,  -16,    0
121045,19601216,    8,    0
121045,19601217,   -6,    0
121045,19601218,  -37,    0
121045,19601219,  -29,    0
121045,19601220,   30,    0
121045,19601221,   16,    0
121045,19601222,   10,    0
121045,19601223,    7,    0
121045,19601224,  -26,    0
121045,19601225,  -44,    0
121045,19601226,   15,    0
121045,19601227,   26,    0
121045,19601228,  -10,    0
121045,19601229,  -18,    0
121045,19601230,  -15,    0
121045,19601231,    0,    0
121045,19610101,    1,    0
121045,19610102,  -14,    0
121045,19610103,   39,    0
121045,19610104,   29,    0
121045,19610105,   19,    0
121045,19610106,   13,    0
121045,19610107,   25,    0
121045,19610108,   16,    0
121045,19610109,   16,    0
121045,19610110,   11,    0
121045,19610111,  -28,    0
121045,19610112,  -50,    0
121045,19610113,  -47,    0
121045,19610114,   -5,    0
121045,19610115,  -74,    0
121045,19610116,  -78,    0
121045,19610117,  -69,    0
121045,19610118,  -53,    0
121045,19610119,  -58,    0
121045,19610120,  -34,    0
121045,19610121,   10,    0
121045,19610122,    4,    0
121045,19610123,   -3,    0
121045,19610124,  -16,    0
121045,19610125,  -41,    0
121045,19610126,  -57,    0
121045,19610127, -111,    0
121045,19610128,  -30,    0
121045,19610129,   44,    0
121045,19610130,   70,    0
121045,19610131,   52,    0
121045,19610201,   29,    0
121045,19610202,   15,    0
121045,19610203,   19,    0
121045,19610204,   10,    0
121045,19610205,   12,    0
121045,19610206,   31,    0
121045,19610207,   36,    0
121045,19610208,   44,    0
121045,19610209,   70,    0
121045,19610210,   -3,    0
121045,19610211,   16,    0
121045,19610212,   54,    0
121045,19610213,   39,    0
121045,19610214,    8,    0
121045,19610215,   36,    0
121045,19610216,    3,    0
121045,19610217,   16,    0
121045,19610218,   15,    0
121045,19610219,   38,    0
121045,19610220,   11,    0
121045,19610221,  -10,    0
121045,19610222,  -16,    0
121045,19610223,   -2,    0
121045,19610224,   66,    0
121045,19610225,   57,    0
121045,19610226,   50,    0
121045,19610227,   89,    0
121045,19610228,   44,    0
121045,19610301,   47,    0
121045,19610302,   18,    0
121045,19610303,   10,    0
121045,19610304,  -21,    0
121045,19610305,  -14,    0
121045,19610306,   -8,    0
121045,19610307,   -2,    0
121045,19610308,   -1,    0
121045,19610309,    5,    0
121045,19610310,   46,    0
121045,19610311,   76,    0
121045,19610312,   40,    0
121045,19610313,   91,    0
121045,19610314,   88,    0
121045,19610315,   72,    0
121045,19610316,   30,    0
121045,19610317,   31,    0
121045,19610318,   50,    0
121045,19610319,   15,    0
121045,19610320,  -37,    0
121045,19610321,   20,    0
121045,19610322,  -50,    0
121045,19610323,   60,    0
121045,19610324,   56,    0
121045,19610325,   41,    0
121045,19610326,   -2,    0
121045,19610327,   13,    0
121045,19610328,    1,    0
121045,19610329,   32,    0
121045,19610330,   82,    0
121045,19610331,   55,    0
121045,19610401,   60,    0
121045,19610402,   75,    0
121045,19610403,   55,    0
121045,19610404,   64,    0
121045,19610405,  104,    0
121045,19610406,   85,    0
121045,19610407,  115,    0
121045,19610408,   54,    0
121045,19610409,   16,    0
121045,19610410,   82,    0
121045,19610411,  116,    0
121045,19610412,   74,    0
121045,19610413,   70,    0
121045,19610414,  100,    0
121045,19610415,   84,    0
121045,19610416,   92,    0
121045,19610417,   68,    0
121045,19610418,   68,    0
121045,19610419,   92,    0
121045,19610420,   82,    0
121045,19610421,   64,    0
121045,19610422,   91,    0
121045,19610423,   79,    0
121045,19610424,   63,    0
121045,19610425,   84,    0
121045,19610426,   69,    0
121045,19610427,   89,    0
121045,19610428,   74,    0
121045,19610429,   56,    0
121045,19610430,   94,    0
121045,19610501,   72,    0
121045,19610502,   90,    0
121045,19610503,   83,    0
121045,19610504,   96,    0
121045,19610505,  133,    0
121045,19610506,  121,    0
121045,19610507,   88,    0
121045,19610508,   94,    0
121045,19610509,   89,    0
121045,19610510,   73,    0
121045,19610511,   71,    0
121045,19610512,   67,    0
121045,19610513,   68,    0
121045,19610514,   76,    0
121045,19610515,   19,    0
121045,19610516,   37,    0
121045,19610517,   47,    0
121045,19610518,   44,    0
121045,19610519,   64,    0
121045,19610520,   80,    0
121045,19610521,   67,    0
121045,19610522,   18,    0
121045,19610523,   44,    0
121045,19610524,   36,    0
121045,19610525,   57,    0
121045,19610526,   81,    0
121045,19610527,   59,    0
121045,19610528,   17,    0
121045,19610529,   26,    0
121045,19610530,   17,    0
121045,19610531,   69,    0
121045,19610601,   94,    0
121045,19610602,  111,    0
121045,19610603,   98,    0
121045,19610604,  103,    0
121045,19610605,  139,    0
121045,19610606,  135,    0
121045,19610607,  153,    0
121045,19610608,  127,    0
121045,19610609,  127,    0
121045,19610610,  110,    0
121045,19610611,   96,    0
121045,19610612,  100,    0
121045,19610613,  112,    0
121045,19610614,  106,    0
121045,19610615,   42,    0
121045,19610616,   65,    0
121045,19610617,  126,    0
121045,19610618,  134,    0
121045,19610619,  140,    0
121045,19610620,   64,    0
121045,19610621,  109,    0
121045,19610622,   90,    0
121045,19610623,  116,    0
121045,19610624,  102,    0
121045,19610625,  121,    0
121045,19610626,  127,    0
121045,19610627,  142,    0
121045,19610628,   74,    0
121045,19610629,   87,    0
121045,19610630,  117,    0
121045,19610701,  133,    0
121045,19610702,  150,    0
121045,19610703,  179,    0
121045,19610704,  124,    0
121045,19610705,   94,    0
121045,19610706,   94,    0
121045,19610707,   54,    0
121045,19610708,  105,    0
121045,19610709,  129,    0
121045,19610710,  124,    0
121045,19610711,  144,    0
121045,19610712,  125,    0
121045,19610713,  116,    0
121045,19610714,   89,    0
121045,19610715,  109,    0
121045,19610716,  113,    0
121045,19610717,  113,    0
121045,19610718,  129,    0
121045,19610719,  124,    0
121045,19610720,  116,    0
121045,19610721,  132,    0
121045,19610722,  120,    0
121045,19610723,   66,    0
121045,19610724,   90,    0
121045,19610725,   69,    0
121045,19610726,  115,    0
121045,19610727,  166,    0
121045,19610728,  124,    0
121045,19610729,  106,    0
121045,19610730,  100,    0
121045,19610731,   93,    0
121045,19610801,   82,    0
121045,19610802,  136,    0
121045,19610803,   88,    0
121045,19610804,  137,    0
121045,19610805,  165,    0
121045,19610806,  144,    0
121045,19610807,  112,    0
121045,19610808,  124,    0
121045,19610809,  103,    0
121045,19610810,  115,    0
121045,19610811,  130,    0
121045,19610812,  117,    0
121045,19610813,   60,    0
121045,19610814,  118,    0
121045,19610815,  118,    0
121045,19610816,  100,    0
121045,19610817,  108,    0
121045,19610818,  112,    0
121045,19610819,  129,    0
121045,19610820,  130,    0
121045,19610821,  124,    0
121045,19610822,  132,    0
121045,19610823,  133,    0
121045,19610824,  110,    0
121045,19610825,  137,    0
121045,19610826,  127,    0
121045,19610827,  126,    0
121045,19610828,   97,    0
121045,19610829,  115,    0
121045,19610830,  150,    0
121045,19610831,  140,    0
121045,19610901,  130,    0
121045,19610902,  139,    0
121045,19610903,  156,    0
121045,19610904,  162,    0
121045,19610905,  160,    0
121045,19610906,  120,    0
121045,19610907,  108,    0
121045,19610908,  116,    0
121045,19610909,  109,    0
121045,19610910,   90,    0
121045,19610911,   93,    0
121045,19610912,  130,    0
121045,19610913,  113,    0
121045,19610914,  137,    0
121045,19610915,   92,    0
121045,19610916,  138,    0
121045,19610917,  174,    0
121045,19610918,  137,    0
121045,19610919,  155,    0
121045,19610920,  153,    0
121045,19610921,  159,    0
121045,19610922,  153,    0
121045,19610923,  124,    0
121045,19610924,  114,    0
121045,19610925,  146,    0
121045,19610926,  113,    0
121045,19610927,  103,    0
121045,19610928,  135,    0
